transaction_id,status,amount,sender,receiver,transaction_type,bank_amount,amount_variance,root_cause,recommended_action,execution_status,genai_insight
T0016542,balance_inconsistency,38034.94,C6953939,C7994648,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6953939's starting/ending balances do not align with the ₹38,034.94 transaction amount."
T0016546,balance_inconsistency,154939.2,C8693914,C8914122,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8693914's starting/ending balances do not align with the ₹154,939.20 transaction amount."
T0016551,balance_inconsistency,140397.44,C3892960,C3343230,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3892960's starting/ending balances do not align with the ₹140,397.44 transaction amount."
T0016579,balance_inconsistency,47882.86,C1077444,M8496163,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1077444's starting/ending balances do not align with the ₹47,882.86 transaction amount."
T0016588,balance_inconsistency,109631.26,C9441264,C5840671,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9441264's starting/ending balances do not align with the ₹109,631.26 transaction amount."
T0016591,balance_inconsistency,15389.5,C4100465,C6089222,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4100465's starting/ending balances do not align with the ₹15,389.50 transaction amount."
T0016612,balance_inconsistency,59542.59,C8433959,M1625959,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8433959's starting/ending balances do not align with the ₹59,542.59 transaction amount."
T0016633,balance_inconsistency,59536.78,C1328879,C7972213,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1328879's starting/ending balances do not align with the ₹59,536.78 transaction amount."
T0016658,balance_inconsistency,32449.99,C7324389,C4909218,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7324389's starting/ending balances do not align with the ₹32,449.99 transaction amount."
T0016667,balance_inconsistency,63237.59,C1985722,C6856581,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1985722's starting/ending balances do not align with the ₹63,237.59 transaction amount."
T0016681,balance_inconsistency,26774.32,C8487839,C7448639,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8487839's starting/ending balances do not align with the ₹26,774.32 transaction amount."
T0016689,balance_inconsistency,93957.02,C1208441,C5527479,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1208441's starting/ending balances do not align with the ₹93,957.02 transaction amount."
T0016695,balance_inconsistency,86883.16,C8943780,M5447088,DEBIT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8943780's starting/ending balances do not align with the ₹86,883.16 transaction amount."
T0016707,balance_inconsistency,82547.95,C2039690,C2075908,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2039690's starting/ending balances do not align with the ₹82,547.95 transaction amount."
T0016718,balance_inconsistency,262046.24,C4858745,M2075764,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4858745's starting/ending balances do not align with the ₹262,046.24 transaction amount."
T0016726,balance_inconsistency,45494.81,C3760927,C3697830,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3760927's starting/ending balances do not align with the ₹45,494.81 transaction amount."
T0016731,balance_inconsistency,37379.88,C2053443,C9196859,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2053443's starting/ending balances do not align with the ₹37,379.88 transaction amount."
T0016754,balance_inconsistency,74282.43,C2141307,M5850817,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2141307's starting/ending balances do not align with the ₹74,282.43 transaction amount."
T0016763,balance_inconsistency,49471.89,C4472674,M8903614,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4472674's starting/ending balances do not align with the ₹49,471.89 transaction amount."
T0016771,balance_inconsistency,84025.15,C6093431,C4643996,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6093431's starting/ending balances do not align with the ₹84,025.15 transaction amount."
T0016781,balance_inconsistency,195213.6,C1547763,M5414554,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1547763's starting/ending balances do not align with the ₹195,213.60 transaction amount."
T0016796,balance_inconsistency,24943.39,C7098865,M8022160,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7098865's starting/ending balances do not align with the ₹24,943.39 transaction amount."
T0016811,balance_inconsistency,193249.33,C7129152,C5934268,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7129152's starting/ending balances do not align with the ₹193,249.33 transaction amount."
T0016821,balance_inconsistency,14384.18,C1799290,C1068039,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1799290's starting/ending balances do not align with the ₹14,384.18 transaction amount."
T0016834,balance_inconsistency,74071.3,C1138515,C8171637,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1138515's starting/ending balances do not align with the ₹74,071.30 transaction amount."
T0016845,balance_inconsistency,75060.1,C8110343,C6302470,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8110343's starting/ending balances do not align with the ₹75,060.10 transaction amount."
T0016856,balance_inconsistency,11577.21,C5070259,C2694146,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5070259's starting/ending balances do not align with the ₹11,577.21 transaction amount."
T0016857,balance_inconsistency,68464.31,C8939943,C5361091,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8939943's starting/ending balances do not align with the ₹68,464.31 transaction amount."
T0016872,balance_inconsistency,131584.31,C7445512,M9777353,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7445512's starting/ending balances do not align with the ₹131,584.31 transaction amount."
T0016883,balance_inconsistency,36961.72,C1198504,C9215656,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1198504's starting/ending balances do not align with the ₹36,961.72 transaction amount."
T0016900,balance_inconsistency,110815.88,C5534954,C8960190,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5534954's starting/ending balances do not align with the ₹110,815.88 transaction amount."
T0016904,balance_inconsistency,19605.47,C3841132,C9924356,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3841132's starting/ending balances do not align with the ₹19,605.47 transaction amount."
T0016919,balance_inconsistency,121892.63,C8593169,M7822481,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8593169's starting/ending balances do not align with the ₹121,892.63 transaction amount."
T0016921,balance_inconsistency,46094.05,C6879210,C3764485,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6879210's starting/ending balances do not align with the ₹46,094.05 transaction amount."
T0016922,balance_inconsistency,16493.42,C6201205,M5445566,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6201205's starting/ending balances do not align with the ₹16,493.42 transaction amount."
T0016933,balance_inconsistency,29355.92,C5033065,C9806741,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5033065's starting/ending balances do not align with the ₹29,355.92 transaction amount."
T0016936,balance_inconsistency,49587.85,C8287561,M9916177,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8287561's starting/ending balances do not align with the ₹49,587.85 transaction amount."
T0016971,balance_inconsistency,63764.7,C7378894,C8035981,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7378894's starting/ending balances do not align with the ₹63,764.70 transaction amount."
T0016974,balance_inconsistency,86521.31,C5859196,C3686533,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5859196's starting/ending balances do not align with the ₹86,521.31 transaction amount."
T0016978,balance_inconsistency,24871.81,C1033250,C3256641,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1033250's starting/ending balances do not align with the ₹24,871.81 transaction amount."
T0016998,balance_inconsistency,278721.68,C8929763,M9739469,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8929763's starting/ending balances do not align with the ₹278,721.68 transaction amount."
T0017005,balance_inconsistency,115378.68,C6123823,C4710276,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6123823's starting/ending balances do not align with the ₹115,378.68 transaction amount."
